Year,County_FIPS,County,State,Obesity Percentage,Overall SVI,
2018,29123,Madison County,Missouri,24.1,0.4777,
2018,29125,Maries County,Missouri,22.9,0.5118,
2018,29127,Marion County,Missouri,29.7,0.5459,
2018,29119,Mcdonald County,Missouri,27.2,0.8631,
2018,29129,Mercer County,Missouri,19.5,0.3045,
2018,29131,Miller County,Missouri,27.7,0.501,
2018,29133,Mississippi County,Missouri,29.5,0.9076,
2018,29135,Moniteau County,Missouri,22.2,0.5143,
2018,29137,Monroe County,Missouri,23.8,0.3876,
2018,29139,Montgomery County,Missouri,20.1,0.5331,
2018,29141,Morgan County,Missouri,21.1,0.629,
2018,29143,New Madrid County,Missouri,26.2,0.8968,
2018,29145,Newton County,Missouri,25.9,0.4341,
2018,29147,Nodaway County,Missouri,30.6,0.222,
2018,29149,Oregon County,Missouri,20.1,0.4885,
2018,29151,Osage County,Missouri,18.4,0.0497,
2018,29153,Ozark County,Missouri,21.7,0.5825,
2018,29155,Pemiscot County,Missouri,30.7,0.9303,
2018,29157,Perry County,Missouri,26.1,0.2312,
2018,29159,Pettis County,Missouri,29.9,0.8035,
2018,29161,Phelps County,Missouri,28.6,0.6596,
2018,29163,Pike County,Missouri,25.3,0.5376,
2018,29165,Platte County,Missouri,26.3,0.0959,
2018,29167,Polk County,Missouri,26,0.5987,
2018,29169,Pulaski County,Missouri,27.4,0.6503,
2018,29171,Putnam County,Missouri,21.6,0.5764,
2018,29173,Ralls County,Missouri,24.5,0.1045,
2018,29175,Randolph County,Missouri,32.7,0.5554,
2018,29177,Ray County,Missouri,24.3,0.2573,
2018,29179,Reynolds County,Missouri,21.7,0.5573,
2018,29181,Ripley County,Missouri,24.8,0.715,
2018,29195,Saline County,Missouri,29.7,0.8162,
2018,29197,Schuyler County,Missouri,24,0.3831,
2018,29199,Scotland County,Missouri,20.3,0.5303,
2018,29201,Scott County,Missouri,35.2,0.7844,
2018,29203,Shannon County,Missouri,18.7,0.6449,
2018,29205,Shelby County,Missouri,22.4,0.3984,
2018,29183,St. Charles County,Missouri,31.4,0.0363,
2018,29185,St. Clair County,Missouri,23.6,0.4987,
2018,29187,St. Francois County,Missouri,36.3,0.7016,
2018,29189,St. Louis County,Missouri,28.1,0.2611,
2018,29510,St. Louis City,Missouri,34.4,0.7796,
2018,29186,Ste. Genevieve County,Missouri,23.7,0.1885,
2018,29207,Stoddard County,Missouri,35.1,0.4643,
2018,29209,Stone County,Missouri,22.2,0.3487,
2018,29211,Sullivan County,Missouri,23.7,0.6296,
2018,29213,Taney County,Missouri,25.4,0.8217,
2018,29215,Texas County,Missouri,28.9,0.8303,
2018,29217,Vernon County,Missouri,23.4,0.451,
2018,29219,Warren County,Missouri,27.5,0.3841,
2018,29221,Washington County,Missouri,25.2,0.7904,
2018,29223,Wayne County,Missouri,25.3,0.7646,
2018,29225,Webster County,Missouri,25.5,0.6385,
2018,29227,Worth County,Missouri,18.4,0.2239,
2018,29229,Wright County,Missouri,25.9,0.9006,
2018,30001,Beaverhead County,Montana,23.1,0.2516,
2018,30003,Big Horn County,Montana,34.3,0.8274,
2018,30005,Blaine County,Montana,33.7,0.915,
2018,30007,Broadwater County,Montana,23.2,0.042,
2018,30009,Carbon County,Montana,20.1,0.0433,
2018,30011,Carter County,Montana,19.9,0.0487,
2018,30013,Cascade County,Montana,32.6,0.4102,
2018,30015,Chouteau County,Montana,26.6,0.4799,
2018,30017,Custer County,Montana,25,0.2901,
2018,30019,Daniels County,Montana,22.9,0.0242,
2018,30021,Dawson County,Montana,36.2,0.0752,
2018,30023,Deer Lodge County,Montana,24,0.4717,
2018,30025,Fallon County,Montana,29.5,0.0217,
2018,30027,Fergus County,Montana,28,0.2376,
2018,30029,Flathead County,Montana,24.3,0.0924,
2018,30031,Gallatin County,Montana,19.2,0.0427,
2018,30033,Garfield County,Montana,20.5,0.0076,
2018,30035,Glacier County,Montana,35.8,0.8583,
2018,30037,Golden Valley County,Montana,20.5,0.0519,
2018,30039,Granite County,Montana,23.4,0.0764,
2018,30041,Hill County,Montana,38,0.6984,
2018,30043,Jefferson County,Montana,23.5,0.0481,
2018,30045,Judith Basin County,Montana,27.7,0.0162,
2018,30047,Lake County,Montana,30.3,0.6468,
2018,30049,Lewis And Clark County,Montana,24.7,0.1258,
2018,30051,Liberty County,Montana,22.3,0.4099,
2018,30053,Lincoln County,Montana,24.4,0.4194,
2018,30057,Madison County,Montana,20.9,0.1726,
2018,30055,Mccone County,Montana,25.4,0.0774,
2018,30059,Meagher County,Montana,22.6,0.0465,
2018,30061,Mineral County,Montana,22.3,0.5621,
2018,30063,Missoula County,Montana,20.4,0.178,
2018,30065,Musselshell County,Montana,24,0.3551,
2018,30067,Park County,Montana,18.9,0.0688,
2018,30069,Petroleum County,Montana,18.5,0.0029,
2018,30071,Phillips County,Montana,31.9,0.4146,
2018,30073,Pondera County,Montana,26.3,0.8296,
2018,30075,Powder River County,Montana,20.6,0.0392,
2018,30077,Powell County,Montana,24.1,0.2545,
2018,30079,Prairie County,Montana,19.3,0.0758,
2018,30081,Ravalli County,Montana,24.9,0.186,
2018,30083,Richland County,Montana,33.1,0.2121,
2018,30085,Roosevelt County,Montana,35.4,0.8879,
2018,30087,Rosebud County,Montana,31.2,0.607,
2018,30089,Sanders County,Montana,22.2,0.3478,
2018,30091,Sheridan County,Montana,26.9,0.0949,
2018,30093,Silver Bow County,Montana,26,0.5258,
2018,30095,Stillwater County,Montana,28,0.036,
2018,30097,Sweet Grass County,Montana,20.4,0.0086,
2018,30099,Teton County,Montana,25,0.2981,
2018,30101,Toole County,Montana,24.2,0.4768,
2018,30103,Treasure County,Montana,19.3,0.0567,
2018,30105,Valley County,Montana,30.5,0.1162,
2018,30107,Wheatland County,Montana,21,0.5436,
2018,30109,Wibaux County,Montana,18.6,0.3933,
2018,30111,Yellowstone County,Montana,27.7,0.2497,
2018,31001,Adams County,Nebraska,36.6,0.3592,
2018,31003,Antelope County,Nebraska,31.6,0.1032,
2018,31005,Arthur County,Nebraska,21.4,0.0083,
2018,31007,Banner County,Nebraska,22.2,0.0041,
2018,31009,Blaine County,Nebraska,21,0.0908,
2018,31011,Boone County,Nebraska,32,0.0283,
2018,31013,Box Butte County,Nebraska,31.8,0.3586,
2018,31015,Boyd County,Nebraska,30.7,0.092,
2018,31017,Brown County,Nebraska,34.4,0.1252,
2018,31019,Buffalo County,Nebraska,32.8,0.2656,
2018,31021,Burt County,Nebraska,33.7,0.2541,
2018,31023,Butler County,Nebraska,29.1,0.1172,
2018,31025,Cass County,Nebraska,43.1,0.0108,
2018,31027,Cedar County,Nebraska,34.4,0.0121,
2018,31029,Chase County,Nebraska,33,0.1551,
2018,31031,Cherry County,Nebraska,27.6,0.2261,
2018,31033,Cheyenne County,Nebraska,31.6,0.121,
2018,31035,Clay County,Nebraska,37,0.1646,
2018,31037,Colfax County,Nebraska,36,0.5188,
2018,31039,Cuming County,Nebraska,37.1,0.1936,
2018,31041,Custer County,Nebraska,35.2,0.1818,
2018,31043,Dakota County,Nebraska,36,0.8615,
2018,31045,Dawes County,Nebraska,26.8,0.1717,
2018,31047,Dawson County,Nebraska,32.3,0.7933,
2018,31049,Deuel County,Nebraska,26,0.165,
2018,31051,Dixon County,Nebraska,32.8,0.379,
2018,31053,Dodge County,Nebraska,32.8,0.5691,
2018,31055,Douglas County,Nebraska,31.5,0.4669,
2018,31057,Dundy County,Nebraska,30.6,0.3038,
2018,31059,Fillmore County,Nebraska,34.7,0.0618,
2018,31061,Franklin County,Nebraska,29.6,0.0768,
2018,31063,Frontier County,Nebraska,32.8,0.0994,
2018,31065,Furnas County,Nebraska,32.4,0.1825,
2018,31067,Gage County,Nebraska,36.5,0.1105,
2018,31069,Garden County,Nebraska,22.3,0.0143,
2018,31071,Garfield County,Nebraska,24.8,0.043,
2018,31073,Gosper County,Nebraska,23.4,0.0051,
2018,31075,Grant County,Nebraska,21.6,0.1328,
2018,31077,Greeley County,Nebraska,31.6,0.0411,
2018,31079,Hall County,Nebraska,36.5,0.6701,
2018,31081,Hamilton County,Nebraska,29.9,0.0089,
2018,31083,Harlan County,Nebraska,26,0.1239,
2018,31085,Hayes County,Nebraska,24.7,0.0436,
2018,31087,Hitchcock County,Nebraska,35.1,0.1943,
2018,31089,Holt County,Nebraska,30.5,0.0981,
2018,31091,Hooker County,Nebraska,19.8,0.1468,
2018,31093,Howard County,Nebraska,35.8,0.0803,
2018,31095,Jefferson County,Nebraska,33.1,0.2185,
2018,31097,Johnson County,Nebraska,32.5,0.5777,
2018,31099,Kearney County,Nebraska,30.6,0.0939,
2018,31101,Keith County,Nebraska,30.7,0.2268,
2018,31103,Keya Paha County,Nebraska,19.2,0.001,
2018,31105,Kimball County,Nebraska,32.1,0.5611,
2018,31107,Knox County,Nebraska,32.7,0.3277,
2018,31109,Lancaster County,Nebraska,30.3,0.3025,
2018,31111,Lincoln County,Nebraska,40.1,0.3675,
2018,31113,Logan County,Nebraska,22.9,0.1073,
2018,31115,Loup County,Nebraska,25.1,0.0045,
2018,31119,Madison County,Nebraska,31.5,0.5105,
2018,31117,Mcpherson County,Nebraska,19,0.0838,
2018,31121,Merrick County,Nebraska,37.6,0.1975,
2018,31123,Morrill County,Nebraska,30.3,0.422,
2018,31125,Nance County,Nebraska,31.7,0.0825,
2018,31127,Nemaha County,Nebraska,31.1,0.1659,
2018,31129,Nuckolls County,Nebraska,32.6,0.1736,
2018,31131,Otoe County,Nebraska,34.8,0.2287,
2018,31133,Pawnee County,Nebraska,31.3,0.2318,
2018,31135,Perkins County,Nebraska,20.6,0.0538,
2018,31137,Phelps County,Nebraska,33.9,0.1226,
2018,31139,Pierce County,Nebraska,27.8,0.0229,
2018,31141,Platte County,Nebraska,35.8,0.2994,
2018,31143,Polk County,Nebraska,31.8,0.1908,
2018,31145,Red Willow County,Nebraska,29.4,0.2373,
2018,31147,Richardson County,Nebraska,37,0.1025,
2018,31149,Rock County,Nebraska,32.2,0.0092,
2018,31151,Saline County,Nebraska,34.1,0.5978,
2018,31153,Sarpy County,Nebraska,34.3,0.0971,
2018,31155,Saunders County,Nebraska,34.4,0.0424,
2018,31157,Scotts Bluff County,Nebraska,34.9,0.5675,
2018,31159,Seward County,Nebraska,31.9,0.0468,
2018,31161,Sheridan County,Nebraska,27.6,0.5968,
2018,31163,Sherman County,Nebraska,30.5,0.0739,
2018,31165,Sioux County,Nebraska,19.5,0.0178,
2018,31167,Stanton County,Nebraska,27.5,0.057,
2018,31169,Thayer County,Nebraska,30.5,0.058,
2018,31171,Thomas County,Nebraska,23.6,0.0035,
2018,31173,Thurston County,Nebraska,43.8,0.8866,
2018,31175,Valley County,Nebraska,29.1,0.1484,
2018,31177,Washington County,Nebraska,28.6,0.0379,
2018,31179,Wayne County,Nebraska,35.1,0.0847,
2018,31181,Webster County,Nebraska,31.3,0.1092,
2018,31183,Wheeler County,Nebraska,22.9,0.0048,
2018,31185,York County,Nebraska,39.7,0.1828,
2018,32510,Carson City,Nevada,32.5,0.8443,
2018,32001,Churchill County,Nevada,29.7,0.6048,
2018,32003,Clark County,Nevada,28.5,0.7404,
2018,32005,Douglas County,Nevada,22.4,0.1793,
2018,32007,Elko County,Nevada,27.8,0.5178,
2018,32009,Esmeralda County,Nevada,18.1,0.6395,
2018,32011,Eureka County,Nevada,19.9,0.0675,
2018,32013,Humboldt County,Nevada,28.1,0.5869,
2018,32015,Lander County,Nevada,19.6,0.8261,
2018,32017,Lincoln County,Nevada,22.1,0.4213,
2018,32019,Lyon County,Nevada,30.4,0.5783,
2018,32021,Mineral County,Nevada,25.4,0.8815,
2018,32023,Nye County,Nevada,30.4,0.7309,
2018,32027,Pershing County,Nevada,21.1,0.9038,
2018,32029,Storey County,Nevada,22.2,0.0717,
2018,32031,Washoe County,Nevada,23.7,0.5271,
2018,32033,White Pine County,Nevada,25.2,0.3742,
2018,33001,Belknap County,New Hampshire,28.4,0.0841,
2018,33003,Carroll County,New Hampshire,28,0.0583,
2018,33005,Cheshire County,New Hampshire,31,0.1417,
2018,33007,Coos County,New Hampshire,36.9,0.529,
2018,33009,Grafton County,New Hampshire,24.7,0.1882,
2018,33011,Hillsborough County,New Hampshire,28.4,0.1911,
2018,33013,Merrimack County,New Hampshire,26.7,0.1455,
2018,33015,Rockingham County,New Hampshire,27.1,0.0111,
2018,33017,Strafford County,New Hampshire,30.9,0.1748,
2018,33019,Sullivan County,New Hampshire,30.6,0.1513,
2018,34001,Atlantic County,New Jersey,30.9,0.7911,
2018,34003,Bergen County,New Jersey,20.1,0.2395,
2018,34005,Burlington County,New Jersey,29.3,0.2054,
2018,34007,Camden County,New Jersey,30.3,0.6118,
2018,34009,Cape May County,New Jersey,28.9,0.3398,
2018,34011,Cumberland County,New Jersey,36.6,0.9592,
2018,34013,Essex County,New Jersey,29.2,0.8404,
2018,34015,Gloucester County,New Jersey,32.4,0.1675,
2018,34017,Hudson County,New Jersey,24.3,0.6424,
2018,34019,Hunterdon County,New Jersey,22.3,0.0264,
2018,34021,Mercer County,New Jersey,27,0.558,
2018,34023,Middlesex County,New Jersey,25.1,0.4659,
2018,34025,Monmouth County,New Jersey,27.3,0.1605,
2018,34027,Morris County,New Jersey,22.2,0.1201,
2018,34029,Ocean County,New Jersey,26.2,0.3354,
2018,34031,Passaic County,New Jersey,26.4,0.7764,
2018,34033,Salem County,New Jersey,37.2,0.5901,
2018,34035,Somerset County,New Jersey,23,0.1,
2018,34037,Sussex County,New Jersey,24.9,0.0191,
2018,34039,Union County,New Jersey,24.8,0.6232,
2018,34041,Warren County,New Jersey,30.9,0.2178,
2018,35001,Bernalillo County,New Mexico,24.9,0.6828,
2018,35003,Catron County,New Mexico,19.8,0.3357,
2018,35005,Chaves County,New Mexico,35.3,0.9551,
2018,35006,Cibola County,New Mexico,34.1,0.9984,
2018,35007,Colfax County,New Mexico,22.9,0.9627,
2018,35009,Curry County,New Mexico,31.4,0.8774,
2018,35011,De Baca County,New Mexico,19.8,0.6939,
2018,35013,Doña Ana County,New Mexico,29.7,0.9841,
2018,35015,Eddy County,New Mexico,37.7,0.7032,
2018,35017,Grant County,New Mexico,29.9,0.9296,
2018,35019,Guadalupe County,New Mexico,22.8,0.9529,
2018,35021,Harding County,New Mexico,18.7,0.3615,
2018,35023,Hidalgo County,New Mexico,20.3,0.9631,
2018,35025,Lea County,New Mexico,36,0.9217,
2018,35027,Lincoln County,New Mexico,22.9,0.4796,
2018,35028,Los Alamos County,New Mexico,21.8,0.0248,
2018,35029,Luna County,New Mexico,34.5,0.999,
2018,35031,Mckinley County,New Mexico,36.3,0.9889,
2018,35033,Mora County,New Mexico,23.4,0.7959,
2018,35035,Otero County,New Mexico,31.1,0.914,
2018,35037,Quay County,New Mexico,24,0.8096,
2018,35041,Roosevelt County,New Mexico,33.1,0.943,
2018,35045,San Juan County,New Mexico,33.3,0.9194,
2018,35047,San Miguel County,New Mexico,29.8,0.9863,
2018,35043,Sandoval County,New Mexico,30.5,0.4818,
2018,35049,Santa Fe County,New Mexico,19.1,0.5255,
2018,35051,Sierra County,New Mexico,22.3,0.9146,
2018,35053,Socorro County,New Mexico,28.9,0.9745,
2018,35055,Taos County,New Mexico,14.6,0.8586,
2018,35057,Torrance County,New Mexico,28.3,0.749,
2018,35059,Union County,New Mexico,22,0.6793,
2018,35061,Valencia County,New Mexico,34,0.9041,
2018,36001,Albany County,New York,27.5,0.3041,
2018,36003,Allegany County,New York,34.5,0.5818,
2018,36005,Bronx County,New York,29.7,0.9927,
2018,36007,Broome County,New York,30.2,0.6166,
2018,36009,Cattaraugus County,New York,37.5,0.7283,
2018,36011,Cayuga County,New York,32.6,0.5025,
2018,36013,Chautauqua County,New York,33.6,0.7248,
2018,36015,Chemung County,New York,34.1,0.485,
2018,36017,Chenango County,New York,37.8,0.5646,
2018,36019,Clinton County,New York,34.6,0.5312,
2018,36021,Columbia County,New York,26.2,0.3854,
2018,36023,Cortland County,New York,32.1,0.3452,
2018,36025,Delaware County,New York,32.1,0.6331,
2018,36027,Dutchess County,New York,27.4,0.4207,
2018,36029,Erie County,New York,28.6,0.414,
2018,36031,Essex County,New York,29,0.3869,
2018,36033,Franklin County,New York,39.2,0.7073,
2018,36035,Fulton County,New York,34.5,0.501,
2018,36037,Genesee County,New York,31.3,0.1879,
2018,36039,Greene County,New York,30.8,0.4159,
2018,36041,Hamilton County,New York,28.4,0.3898,
2018,36043,Herkimer County,New York,33.7,0.5322,
2018,36045,Jefferson County,New York,36.2,0.6484,
2018,36047,Kings County,New York,23.9,0.8153,
2018,36049,Lewis County,New York,32.4,0.2911,
2018,36051,Livingston County,New York,35.1,0.3424,
2018,36053,Madison County,New York,31,0.1666,
2018,36055,Monroe County,New York,30.6,0.5204,
2018,36057,Montgomery County,New York,33.9,0.8306,
2018,36059,Nassau County,New York,23.8,0.243,
2018,36061,New York County,New York,17.2,0.551,
2018,36063,Niagara County,New York,30.3,0.3318,
2018,36065,Oneida County,New York,32.8,0.6946,
2018,36067,Onondaga County,New York,30.6,0.5207,
2018,36069,Ontario County,New York,28.8,0.2315,
2018,36071,Orange County,New York,27,0.5538,
2018,36073,Orleans County,New York,34,0.643,
2018,36075,Oswego County,New York,36.9,0.6497,
2018,36077,Otsego County,New York,27.8,0.4236,
2018,36079,Putnam County,New York,24.1,0.0812,
2018,36081,Queens County,New York,24.8,0.6201,
2018,36083,Rensselaer County,New York,29.2,0.343,
2018,36085,Richmond County,New York,29.1,0.4764,
2018,36087,Rockland County,New York,23,0.6038,
2018,36091,Saratoga County,New York,28.1,0.0475,
2018,36093,Schenectady County,New York,31.2,0.3943,
2018,36095,Schoharie County,New York,32.7,0.4013,
2018,36097,Schuyler County,New York,29.5,0.3691,
2018,36099,Seneca County,New York,36,0.449,
2018,36089,St. Lawrence County,New York,36.1,0.7475,
2018,36101,Steuben County,New York,33.9,0.4691,
2018,36103,Suffolk County,New York,26.4,0.2146,
2018,36105,Sullivan County,New York,36.1,0.7939,
2018,36107,Tioga County,New York,29,0.1994,
2018,36109,Tompkins County,New York,22.4,0.3462,
2018,36111,Ulster County,New York,28.3,0.4704,
2018,36113,Warren County,New York,28.2,0.1742,
2018,36115,Washington County,New York,33.6,0.4,
2018,36117,Wayne County,New York,36.6,0.3414,
2018,36119,Westchester County,New York,22,0.5516,
2018,36121,Wyoming County,New York,36,0.3121,
2018,36123,Yates County,New York,30.7,0.4392,
2018,37001,Alamance County,North Carolina,33.3,0.7838,
2018,37003,Alexander County,North Carolina,23.2,0.6341,
2018,37005,Alleghany County,North Carolina,20.6,0.6268,
2018,37007,Anson County,North Carolina,20.3,0.9443,
2018,37009,Ashe County,North Carolina,19,0.4994,
2018,37011,Avery County,North Carolina,19.3,0.6446,
2018,37013,Beaufort County,North Carolina,31.2,0.7156,
2018,37015,Bertie County,North Carolina,33.6,0.9385,
2018,37017,Bladen County,North Carolina,27.9,0.9446,
2018,37019,Brunswick County,North Carolina,26,0.3583,
2018,37021,Buncombe County,North Carolina,24,0.3799,
2018,37023,Burke County,North Carolina,31.8,0.8487,
2018,37025,Cabarrus County,North Carolina,30.1,0.4175,
2018,37027,Caldwell County,North Carolina,33,0.651,
2018,37029,Camden County,North Carolina,20.4,0.307,
2018,37031,Carteret County,North Carolina,28.7,0.4255,
2018,37033,Caswell County,North Carolina,17.1,0.836,
2018,37035,Catawba County,North Carolina,27.1,0.6481,
2018,37037,Chatham County,North Carolina,24,0.3809,
2018,37039,Cherokee County,North Carolina,27.7,0.4869,
2018,37041,Chowan County,North Carolina,27,0.8118,
2018,37043,Clay County,North Carolina,20.4,0.2191,
2018,37045,Cleveland County,North Carolina,26,0.835,
2018,37047,Columbus County,North Carolina,32.5,0.9481,
2018,37049,Craven County,North Carolina,27.4,0.8099,
2018,37051,Cumberland County,North Carolina,29.7,0.864,
2018,37053,Currituck County,North Carolina,25.5,0.1194,
2018,37055,Dare County,North Carolina,26.2,0.1449,
2018,37057,Davidson County,North Carolina,33.1,0.6841,
2018,37059,Davie County,North Carolina,21.7,0.4411,
2018,37061,Duplin County,North Carolina,24.9,0.979,
2018,37063,Durham County,North Carolina,26.7,0.6197,
2018,37065,Edgecombe County,North Carolina,20.6,0.9726,
2018,37067,Forsyth County,North Carolina,30.2,0.6834,
2018,37069,Franklin County,North Carolina,30.9,0.6376,
2018,37071,Gaston County,North Carolina,26,0.672,
2018,37073,Gates County,North Carolina,22.5,0.3567,
2018,37075,Graham County,North Carolina,25.3,0.6338,
2018,37077,Granville County,North Carolina,21.6,0.6561,
2018,37079,Greene County,North Carolina,20.9,0.9924,
2018,37081,Guilford County,North Carolina,34,0.6369,
2018,37083,Halifax County,North Carolina,30.8,0.9646,
2018,37085,Harnett County,North Carolina,29.7,0.7869,
2018,37087,Haywood County,North Carolina,31.4,0.2809,
2018,37089,Henderson County,North Carolina,26.5,0.321,
2018,37091,Hertford County,North Carolina,35.3,0.9873,
2018,37093,Hoke County,North Carolina,22.9,0.8924,
2018,37095,Hyde County,North Carolina,22,0.8627,
2018,37097,Iredell County,North Carolina,33,0.3745,
2018,37099,Jackson County,North Carolina,25.5,0.6236,
2018,37101,Johnston County,North Carolina,29.9,0.5395,
2018,37103,Jones County,North Carolina,23.9,0.8761,
2018,37105,Lee County,North Carolina,26.8,0.8481,
2018,37107,Lenoir County,North Carolina,27.8,0.9933,
2018,37109,Lincoln County,North Carolina,22.8,0.3564,
2018,37113,Macon County,North Carolina,27.1,0.3548,
2018,37115,Madison County,North Carolina,23.2,0.4586,
2018,37117,Martin County,North Carolina,26.8,0.7541,
2018,37111,Mcdowell County,North Carolina,25,0.7895,
2018,37119,Mecklenburg County,North Carolina,29,0.4408,
2018,37121,Mitchell County,North Carolina,22.1,0.4223,
2018,37123,Montgomery County,North Carolina,23.5,0.8713,
2018,37125,Moore County,North Carolina,24.2,0.3621,
2018,37127,Nash County,North Carolina,31.7,0.8287,
2018,37129,New Hanover County,North Carolina,27.4,0.3771,
2018,37131,Northampton County,North Carolina,21.2,0.9022,
2018,37133,Onslow County,North Carolina,27.8,0.7465,
2018,37135,Orange County,North Carolina,20.2,0.2959,
2018,37137,Pamlico County,North Carolina,20.8,0.7162,
2018,37139,Pasquotank County,North Carolina,32.7,0.7748,
2018,37141,Pender County,North Carolina,22,0.5478,
2018,37143,Perquimans County,North Carolina,21.6,0.5048,
2018,37145,Person County,North Carolina,21.2,0.7732,
2018,37147,Pitt County,North Carolina,36.1,0.8242,
2018,37149,Polk County,North Carolina,22,0.3825,
2018,37151,Randolph County,North Carolina,25.2,0.6965,
2018,37153,Richmond County,North Carolina,27.4,0.9796,
2018,37155,Robeson County,North Carolina,35,0.9911,
2018,37157,Rockingham County,North Carolina,26.2,0.7857,
2018,37159,Rowan County,North Carolina,29.5,0.8143,
2018,37161,Rutherford County,North Carolina,29.2,0.7551,
2018,37163,Sampson County,North Carolina,29.7,0.9723,
2018,37165,Scotland County,North Carolina,30.7,0.9936,
2018,37167,Stanly County,North Carolina,19.4,0.6325,
2018,37169,Stokes County,North Carolina,28.4,0.3067,
2018,37171,Surry County,North Carolina,25.3,0.7258,
2018,37173,Swain County,North Carolina,20.1,0.7774,
2018,37175,Transylvania County,North Carolina,20.9,0.3975,
2018,37177,Tyrrell County,North Carolina,18.8,0.8764,
2018,37179,Union County,North Carolina,26.7,0.1873,
2018,37181,Vance County,North Carolina,23.2,0.9787,
2018,37183,Wake County,North Carolina,26.8,0.2774,
2018,37185,Warren County,North Carolina,18.7,0.8943,
2018,37187,Washington County,North Carolina,19.1,0.8787,
2018,37189,Watauga County,North Carolina,20.2,0.4121,
2018,37191,Wayne County,North Carolina,36.4,0.9503,
2018,37193,Wilkes County,North Carolina,28.5,0.6924,
2018,37195,Wilson County,North Carolina,21.7,0.936,
2018,37197,Yadkin County,North Carolina,25.8,0.6404,
2018,37199,Yancey County,North Carolina,19.8,0.5736,
2018,38001,Adams County,North Dakota,22.9,0.0299,
2018,38003,Barnes County,North Dakota,29.4,0.1245,
2018,38005,Benson County,North Dakota,32.9,0.8433,
2018,38007,Billings County,North Dakota,23.1,0.0312,
2018,38009,Bottineau County,North Dakota,29.4,0.0691,
2018,38011,Bowman County,North Dakota,19.7,0.1755,
2018,38013,Burke County,North Dakota,29.3,0.007,
2018,38015,Burleigh County,North Dakota,31.3,0.1739,
2018,38017,Cass County,North Dakota,33,0.1427,
2018,38019,Cavalier County,North Dakota,28.7,0.0172,
2018,38021,Dickey County,North Dakota,32.5,0.1159,
2018,38023,Divide County,North Dakota,25.1,0.0334,
2018,38025,Dunn County,North Dakota,28.6,0.2226,
2018,38027,Eddy County,North Dakota,28.3,0.2904,
2018,38029,Emmons County,North Dakota,26.1,0.0955,
2018,38031,Foster County,North Dakota,33.7,0.0175,
2018,38033,Golden Valley County,North Dakota,26.6,0.093,
2018,38035,Grand Forks County,North Dakota,31.9,0.3029,
2018,38037,Grant County,North Dakota,25.4,0.071,
2018,38039,Griggs County,North Dakota,28.6,0.0732,
2018,38041,Hettinger County,North Dakota,22.1,0.0561,
2018,38043,Kidder County,North Dakota,30.2,0.029,
2018,38045,Lamoure County,North Dakota,26.7,0.0443,
2018,38047,Logan County,North Dakota,27.2,0.0382,
2018,38049,Mchenry County,North Dakota,29.5,0.0296,
2018,38051,Mcintosh County,North Dakota,21.7,0.1061,
2018,38053,Mckenzie County,North Dakota,30.3,0.392,
2018,38055,Mclean County,North Dakota,30.5,0.0834,
2018,38057,Mercer County,North Dakota,32.7,0.1016,
2018,38059,Morton County,North Dakota,30.7,0.1035,
2018,38061,Mountrail County,North Dakota,32.2,0.3758,
2018,38063,Nelson County,North Dakota,34.2,0.035,
2018,38065,Oliver County,North Dakota,26.2,0.2108,
2018,38067,Pembina County,North Dakota,34.2,0.0417,
2018,38069,Pierce County,North Dakota,35,0.1914,
2018,38071,Ramsey County,North Dakota,31.7,0.3532,
2018,38073,Ransom County,North Dakota,29.4,0.0857,
2018,38075,Renville County,North Dakota,23,0.028,
2018,38077,Richland County,North Dakota,33.9,0.1217,
2018,38079,Rolette County,North Dakota,41.6,0.907,
2018,38081,Sargent County,North Dakota,30.5,0.0232,
2018,38083,Sheridan County,North Dakota,22.3,0.0742,
2018,38085,Sioux County,North Dakota,22.8,0.8844,
2018,38087,Slope County,North Dakota,18.4,0.0137,
2018,38089,Stark County,North Dakota,35.7,0.214,
2018,38091,Steele County,North Dakota,28,0.0019,
2018,38093,Stutsman County,North Dakota,31.5,0.2424,
2018,38095,Towner County,North Dakota,25.7,0.1946,
2018,38097,Traill County,North Dakota,32,0.0927,
2018,38099,Walsh County,North Dakota,32.1,0.3682,
2018,38101,Ward County,North Dakota,34.9,0.1678,
2018,38103,Wells County,North Dakota,30.8,0.0611,
2018,38105,Williams County,North Dakota,37.7,0.251,
2018,39001,Adams County,Ohio,30.2,0.7704,
2018,39003,Allen County,Ohio,33.9,0.5793,
2018,39005,Ashland County,Ohio,30.7,0.4334,
2018,39007,Ashtabula County,Ohio,32.8,0.7857,
2018,39009,Athens County,Ohio,34,0.7325,
2018,39011,Auglaize County,Ohio,31.3,0.0535,
2018,39013,Belmont County,Ohio,32.5,0.3596,
2018,39015,Brown County,Ohio,29.5,0.4048,
2018,39017,Butler County,Ohio,31.1,0.3618,
2018,39019,Carroll County,Ohio,35.6,0.1538,
2018,39021,Champaign County,Ohio,30.2,0.2978,
2018,39023,Clark County,Ohio,35.2,0.7271,
2018,39025,Clermont County,Ohio,34.5,0.1029,
2018,39027,Clinton County,Ohio,34.7,0.4424,
2018,39029,Columbiana County,Ohio,34.1,0.4854,
2018,39031,Coshocton County,Ohio,33.1,0.6207,
2018,39033,Crawford County,Ohio,30,0.3191,
2018,39035,Cuyahoga County,Ohio,32.1,0.6809,
